plant,signal_description,device_description,device_uuid,signal_uuid
Matallana,energia,inverter4,2874089b-bd36-4f34-b98a-de132d876341,99d5f1fd-7d34-4746-8603-fe5d0ddd3c06
Matallana,temperatura_mitjana,inverter4,2874089b-bd36-4f34-b98a-de132d876341,b4c92f6d-db94-4844-a14f-2749794786bd
Matallana,intensitat,stringbox_SCB41,4f9afeb1-2b3b-4301-9b5d-7cd1e9370e1e,6f39dc52-a7a2-472d-8ff2-00788377803e
Matallana,intensitat,stringbox_SCB42,1751b86e-5d2a-4ea8-8933-fd67eb266005,ad25c6b7-f167-470f-89b7-b9c34efdbb11
Matallana,intensitat,stringbox_SCB43,400703aa-c75e-4d57-af09-e1a2203ba0df,997747a1-ee32-417d-9160-ac17e490a736
Matallana,intensitat,stringbox_SCB44,597c6ae7-f16e-4530-a483-39b5dc85cc18,30438b85-e0d0-400e-89f6-10f9d1a8f239
Matallana,intensitat,stringbox_SCB45,18e8240c-6c7f-4ed9-a9b3-99b40c51b3f1,70f40cbc-d036-44b9-8cc1-e1b7ae474e13
Matallana,intensitat,stringbox_SCB46,5cd301bf-01fb-4853-a13e-8cfc864e3881,48de6e87-33a3-47dc-8799-6dcf8a311f81
Matallana,intensitat,stringbox_SCB47,8538bc06-18c4-4d53-bcdd-5e9f3135b18a,8963e928-a3a8-4072-9774-b3a7e0607299
Matallana,intensitat,stringbox_SCB48,b1cc4ded-67de-49ed-ad10-3a6af737fb73,bf11f120-0d54-4a4d-894c-a4128a876464
Matallana,conunicacio_ok,inverter4,2874089b-bd36-4f34-b98a-de132d876341,656a5c1d-c937-477e-bdc5-bf7c5ecaa27f
Matallana,temperatura_panell,estacio_meteorologica1,6ce502a0-2d6d-4f41-b078-64cf325b7882,e1a7f6a9-9870-4b08-8cea-ca9afbf6498c
Matallana,temperatura_sonda,estacio_meteorologica1,6ce502a0-2d6d-4f41-b078-64cf325b7882,a69de0fa-1089-4bfe-9b47-8c9a1f58d11e
Matallana,temperatura_ambient,estacio_meteorologica1,6ce502a0-2d6d-4f41-b078-64cf325b7882,816ce432-6849-4412-9dde-88065bdf342c
Matallana,conunicacio_ok,estacio_meteorologica1,6ce502a0-2d6d-4f41-b078-64cf325b7882,8ac0a0a5-70df-44d9-a5da-9551510c7a67
Tahal,energia_exportada,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,02c68a0c-0e23-4785-a5d0-a744f4eac0bd
Tahal,energia_importada,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,ecc980b3-5029-441d-b9ce-53117c036bdf
Tahal,energia_reactiva_Q1,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,674bf144-836b-4527-8604-a41f7215c8f1
Tahal,energia_reactiva_Q2,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,aa8b6a0d-c53b-41b7-9001-fa05972c21c0
Tahal,energia_reactiva_Q3,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,31ae7d09-95db-447d-b5bf-358b056ef5bf
Tahal,energia_reactiva_Q4,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,fe3145f8-dfcf-47bb-808f-59aaf747a080
Tahal,Vr_MT,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,8e9182d5-4f76-4fb8-bec5-1c97b634d9ac
Tahal,Vs_MT,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,5f986a81-fb7e-4c96-ae0c-180e173b5f11
Tahal,Vt_MT,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,22596573-3772-4a86-9366-aa463d008174
Tahal,comunicacio_ok,meter,5deb3780-02e2-4dcf-a6a7-de646991762c,7b30f478-c321-43a6-9c7b-bc89c2002ef0
Tahal,potencia_activa,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,463342bd-ba4b-4fa8-91b4-425a4d6397cb
Tahal,frecuencia,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,5dfe5100-b4f9-4368-b337-51892823e63a
Tahal,energia,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,2ff72596-f007-4a74-b7f7-3e565bdd33e5
Tahal,energia_total,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,486563aa-2dc1-44c3-98b5-8d346e348d84
Tahal,temperatura_mitjana,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,87fe9154-d802-415d-b0a2-2940b6540380
Tahal,Vr_BT,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,cf67daa1-8704-4ffd-a5ca-5f24aa3275d5
Tahal,Vs_BT,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,92c46308-f9bf-4c5a-8538-44662312d331
Tahal,Vt_BT,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,12bb2534-3ec3-41f4-a8da-45983bb58932
Tahal,Ir_BT,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,0f778c2b-d620-477a-a51b-c7ccf7f60ac6
Tahal,Is_BT,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,8980988f-e624-407b-9c52-b8d60a722427
Tahal,It_BT,inverter111,af9f75b4-f935-450b-b7d9-6c29e58d46b1,260730da-afc1-4f59-a7c2-86a6f873395a
Tahal,intensitat,string1_inverter111,ae85b3d5-671d-4563-b617-f37ec5639455,52de4732-b315-4e23-86eb-36d39592f7ef
Tahal,intensitat,string2_inverter111,6fc7f200-7f70-48c9-a3a9-0eee77ce59b7,c51a0d39-e8fb-441e-a691-77100f399051
Tahal,intensitat,string3_inverter111,5a15ad03-8294-44b2-824d-9c46bc25fbcd,56def1f2-4bdc-4ed1-9303-ed510bb61308
Tahal,intensitat,string4_inverter111,fcb26360-bfef-4082-8b26-adfb4e093fe8,967c2f3c-a383-4253-9e05-42b3daa12584
Tahal,intensitat,string5_inverter111,6a19caae-a254-47e2-970a-6c3e5ef1eea4,9a5873a9-1396-4a1d-99e2-b92668af8801
Tahal,intensitat,string6_inverter111,0750aef9-2863-480f-a705-fc360665d621,a8db3515-a151-421f-aa73-b438f7325533
Tahal,intensitat,string7_inverter111,1e92a5c2-9e8b-4f38-9b03-1c440ca4e218,30b39bb8-912b-4ca0-9240-ed4226eebad2
Tahal,intensitat,string8_inverter111,b3cc5859-798f-4d76-a9cb-acdcd330c59b,c658a8d0-7fd8-4ee7-896a-0a147ec40f4b
Tahal,voltatge,string1_inverter111,ae85b3d5-671d-4563-b617-f37ec5639455,98d9aabb-262d-4904-85d3-1271071eb21d
Tahal,voltatge,string2_inverter111,6fc7f200-7f70-48c9-a3a9-0eee77ce59b7,9f6d7463-b401-455e-8377-eab98a6efd45
Tahal,voltatge,string3_inverter111,5a15ad03-8294-44b2-824d-9c46bc25fbcd,1eca74a8-51ac-43ae-873c-c31d968315ce
Tahal,voltatge,string4_inverter111,fcb26360-bfef-4082-8b26-adfb4e093fe8,a39eda89-8031-4c56-8d01-a568b7a5e845
Tahal,voltatge,string5_inverter111,6a19caae-a254-47e2-970a-6c3e5ef1eea4,ede62218-de73-4be4-9390-f1f4cfcafc19
Tahal,voltatge,string6_inverter111,0750aef9-2863-480f-a705-fc360665d621,3e37f83e-4d9a-490e-b0e6-3cca8c6f3953
Tahal,voltatge,string7_inverter111,1e92a5c2-9e8b-4f38-9b03-1c440ca4e218,43c3d53e-1f41-4dcf-bd8a-0b65a4d8d1ae
Tahal,voltatge,string8_inverter111,b3cc5859-798f-4d76-a9cb-acdcd330c59b,022538c7-1a06-4b9b-982d-4c68b9faa71d
Tahal,potencia_activa,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,fc6597a0-cc7f-4464-a002-c074f990ab49
Tahal,frequencia,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,99fc4127-1005-4558-988a-3ddb8f96851c
Tahal,energia,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,5faf8647-14d7-4a7f-830f-2f058621a924
Tahal,energia_total,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,3f82c37b-5eb0-4aa3-9788-b07c12e00e07
Tahal,temperatura_mitjana,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,77afcea9-9046-4f95-bcac-69b8dbeb6d34
Tahal,Vr_BT,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,0ce33304-1093-43c4-97ba-99acdbd43e55
Tahal,Vs_BT,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,339bb2c7-7bbf-4e96-bba0-89835fdaaac8
Tahal,Vt_BT,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,18843796-0d85-4665-a6cf-144f48f549a0
Tahal,Ir_BT,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,ec525dee-b099-4936-9f13-af1f20f8d206
Tahal,Is_BT,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,2cf8022a-8119-49ef-a706-9a332ab678e0
Tahal,It_BT,inverter112,6b2c3db1-0eb7-430d-9dba-043ada6fb79a,26f384a3-4a36-4f4f-930f-706fc0528cc6
Tahal,intensitat,string1_inverter112,ffd57da1-1aa2-4215-aad0-13d5e63f94e0,6cb1bff7-3a78-40bd-9a68-54272b789698
Tahal,intensitat,string2_inverter112,4bc5987c-ed6a-4bf7-bbe4-92bfb82a7220,8635c4fc-89de-4770-ad65-f6e9e4346707
Tahal,intensitat,string3_inverter112,f2592f41-ec10-417c-bf67-aea5db320a34,6e405203-949a-4173-b782-d6c66557cf0c
Tahal,intensitat,string4_inverter112,6338afdd-7377-4ce2-9d34-7d433220bea1,58fa2e6d-83bd-4496-a69d-2b04fbf1f0d5
Tahal,intensitat,string5_inverter112,4dafb902-e481-4709-be99-af77ecf9fd83,beea0bf9-062d-49a8-b56a-7d0d723e2e75
Tahal,intensitat,string6_inverter112,237005ac-67bf-40b0-bce4-c1ba82028354,c44b8d27-8fa1-4d10-be57-9d11f265add9
Tahal,intensitat,string7_inverter112,e0ab6e51-d88f-41fd-aeba-5ff72ac2cbe5,4da4ba2d-a9b9-46bf-924a-c9f587f6f326
Tahal,intensitat,string8_inverter112,fcb63c99-f3a1-4239-90e4-81e614cabac2,56c52421-041b-448c-9c4a-bd60f8ff26b4
Tahal,voltatge,string1_inverter112,ffd57da1-1aa2-4215-aad0-13d5e63f94e0,e1e253f5-1d15-459d-a922-864197c216ea
Tahal,voltatge,string2_inverter112,4bc5987c-ed6a-4bf7-bbe4-92bfb82a7220,e252665c-f942-4cb6-989a-ccbcca788335
Tahal,voltatge,string3_inverter112,f2592f41-ec10-417c-bf67-aea5db320a34,db64f196-197d-4d80-a0a5-a09b2a5180e0
Tahal,voltatge,string4_inverter112,6338afdd-7377-4ce2-9d34-7d433220bea1,7a97ca97-d7e9-4dd7-9e5b-c13b5f4595b7
Tahal,voltatge,string5_inverter112,4dafb902-e481-4709-be99-af77ecf9fd83,9a7cb288-8905-4b2d-ba5b-2d9b2b501a0e
Tahal,voltatge,string6_inverter112,237005ac-67bf-40b0-bce4-c1ba82028354,eecbf8d4-0e3d-4bf3-bb10-09c6f16ed5b8
Tahal,voltatge,string7_inverter112,e0ab6e51-d88f-41fd-aeba-5ff72ac2cbe5,58b2ddb6-146f-42d4-b43f-863bada2272a
Tahal,voltatge,string8_inverter112,fcb63c99-f3a1-4239-90e4-81e614cabac2,1eeb307c-7c95-42f5-8d83-fd5cb1210a6f
Tahal,potencia_activa,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,665d3198-bc65-4aaf-9b31-dc2632a6775b
Tahal,frecuencia,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,4de356ab-0602-4db6-8ba9-37e7cdfb0d48
Tahal,energia,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,90cb50fc-d2ff-40f3-ad04-8434efe81ef2
Tahal,energia_total,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,39b4fb70-13e6-4dcf-937a-6d2603835f28
Tahal,temperatura_mitjana,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,60c457b1-7403-48c3-9e04-af53568209ee
Tahal,Vr_BT,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,6e821878-0d94-4339-9326-7aac4c655231
Tahal,Vs_BT,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,b5a3e4a6-ff7d-4d30-9583-640120794ac8
Tahal,Vt_BT,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,824753df-9936-4282-833c-75a00dd25f85
Tahal,Ir_BT,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,446beb87-4f76-4ab2-89db-8865af5184b9
Tahal,Is_BT,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,40784873-e953-412a-b24c-679b703cebf5
Tahal,It_BT,inverter113,0177a832-1a62-446a-9a56-8c582c42443d,131ae52f-24c0-4529-96e7-17a395827c4c
Tahal,intensitat,string1_inverter113,036131fd-ea03-4b3d-aa08-817d491e3214,a01324b3-0023-44aa-8c9c-0b81f9a199b0
Tahal,intensitat,string2_inverter113,e76cdfa0-8a96-434f-8682-f8c446098852,e98da4a5-f094-45d7-a80d-86a5b1eddc0a
Tahal,intensitat,string3_inverter113,be3e55a2-05f0-4e21-8504-73bd6985d3b3,694ceb46-4d05-4b27-801f-f724858fe575
Tahal,intensitat,string4_inverter113,c53a3aed-08f0-4b97-a2aa-261572bb7c7f,3804ee3f-c798-4a5e-8369-3badc54ae718
Tahal,intensitat,string5_inverter113,35128d88-1811-4cbf-8d98-b85ba3b61f98,431e4326-d2bd-4da8-b891-4dd74b7bb4b5
Tahal,intensitat,string6_inverter113,ca93c095-168e-430b-97bb-5a3ac926189c,7ac25eb1-3367-40f5-a417-83bda1d82d37
Tahal,intensitat,string7_inverter113,210150d0-e660-4ac8-9743-87ea853c24b6,7409e4b7-1266-4477-a1dd-1e2f18d34bb2
Tahal,intensitat,string8_inverter113,792d6318-9cc1-49d9-b9c5-ab547ced01d0,9bbad353-0020-455d-811b-069ff0112a1c
Tahal,voltatge,string1_inverter113,036131fd-ea03-4b3d-aa08-817d491e3214,79fa0062-794b-4fcf-8856-2f2c97b19710
Tahal,voltatge,string2_inverter113,e76cdfa0-8a96-434f-8682-f8c446098852,4899dc28-a03b-46c6-9370-158ca08568ee
Tahal,voltatge,string3_inverter113,be3e55a2-05f0-4e21-8504-73bd6985d3b3,03c8cf14-b64d-4451-a4bf-e0d2b0aa9fbd
Tahal,voltatge,string4_inverter113,c53a3aed-08f0-4b97-a2aa-261572bb7c7f,e66923ec-4daa-4cb8-ac3a-3e682abd866d
Tahal,voltatge,string5_inverter113,35128d88-1811-4cbf-8d98-b85ba3b61f98,acc74ee6-b669-4dd1-976a-a92f8abecb56
Tahal,voltatge,string6_inverter113,ca93c095-168e-430b-97bb-5a3ac926189c,97dd894e-db46-4c08-af5c-85673f61d2d9
Tahal,voltatge,string7_inverter113,210150d0-e660-4ac8-9743-87ea853c24b6,7e9cd93c-d53b-480d-aac1-e9ea4be51752
Tahal,voltatge,string8_inverter113,792d6318-9cc1-49d9-b9c5-ab547ced01d0,da6b2229-161e-4590-8ba3-d00d7e8c19ea
Tahal,potencia_activa,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,7563653c-35cd-418c-b5b7-1fd71d6d19d3
Tahal,frecuencia,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,d58e9b26-6439-49c0-8466-48dd3a2d3574
Tahal,energia,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,c704e318-a376-4137-acd9-0af43649623e
Tahal,energia_total,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,79475700-9b1b-499d-9b1e-65307604a1c1
Tahal,temperatura_mitjana,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,d6fe80e6-74e3-44d2-b284-428ecdc9c325
Tahal,Vr_BT,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,4031d0f9-c82f-4913-8464-0f1df66b1bbc
Tahal,Vs_BT,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,a0afc536-a63c-4c54-8e45-5ab3e27e430e
Tahal,Vt_BT,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,a01e4f94-eda1-4b88-80f0-be6e51b2dd09
Tahal,Ir_BT,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,e878155b-2fbe-4027-857b-3c0a11104dfc
Tahal,Is_BT,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,19e0513d-9ecb-4204-b054-d200190587e6
Tahal,It_BT,inverter114,a85b9e21-a477-45b7-9b60-440f33c1fb41,1f53c79c-6612-43d6-8387-70e539ef3856
Tahal,intensitat,string1_inverter114,5b194d8a-ff35-4a82-b6cb-07a9a44b4036,5867a12a-2741-4818-a65f-9a41cb86ff85
Tahal,intensitat,string2_inverter114,44637a34-39ab-4e53-95eb-1b55d4a5d8e2,11a19c1f-0c6d-4c5d-bc04-076c07f01aac
Tahal,intensitat,string3_inverter114,050e58e4-5977-4da1-bc22-c2a876861d0a,e413838b-50fa-4021-a021-b2462959a0ed
Tahal,intensitat,string4_inverter114,0c0b8d42-b711-4feb-b80b-97638fed5b4a,8ca35467-b7e1-416b-917a-d1a1545d57ac
Tahal,intensitat,string5_inverter114,970d46b9-dbed-4a9d-83fb-c3225b47f1d9,f515d9d2-ba1c-4b02-a95e-2eec9e19e6fe
Tahal,intensitat,string6_inverter114,59937d03-effc-40fa-aa1a-3ad87216d3dc,6851a3ba-1dea-4b24-8dbc-0938f3066fc2
Tahal,intensitat,string7_inverter114,75996e64-01ac-40e8-8d6c-d2186da7c4d6,51abd5d1-fa58-405c-bc65-2efc4d36d507
Tahal,intensitat,string8_inverter114,68e5fa3a-40e7-4329-913a-ee0abbfa1584,a5e96cf8-7de4-4fcc-bf70-8b428d281f36
Tahal,voltatge,string1_inverter114,5b194d8a-ff35-4a82-b6cb-07a9a44b4036,2df6fea4-e8d0-476d-845b-77c0f9b76190
Tahal,voltatge,string2_inverter114,44637a34-39ab-4e53-95eb-1b55d4a5d8e2,3aebe6fe-1b71-4132-a88d-5889247f496c
Tahal,voltatge,string3_inverter114,050e58e4-5977-4da1-bc22-c2a876861d0a,6196f3b9-2e8a-4d4a-9899-5e46c3e4d02d
Tahal,voltatge,string4_inverter114,0c0b8d42-b711-4feb-b80b-97638fed5b4a,7d3581d8-3b58-4cdd-a9f9-e6ad713e432c
Tahal,voltatge,string5_inverter114,970d46b9-dbed-4a9d-83fb-c3225b47f1d9,b6fdacc5-643a-4331-a169-16ace5ffc138
Tahal,voltatge,string6_inverter114,59937d03-effc-40fa-aa1a-3ad87216d3dc,d402d7f5-0036-4f5d-abfb-61de1848b72e
Tahal,voltatge,string7_inverter114,75996e64-01ac-40e8-8d6c-d2186da7c4d6,13afc40e-df0c-44c4-a5c0-6ea5a43f7293
Tahal,voltatge,string8_inverter114,68e5fa3a-40e7-4329-913a-ee0abbfa1584,4a7fe7a0-aee9-4754-a5e5-d06a8c87aa4c
Tahal,potencia_activa,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,a78aa6a3-86dc-4abb-bea1-6c1af95fb5aa
Tahal,frecuencia,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,b3be23f7-e973-4a2a-8a68-54ca55e35a94
Tahal,energia,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,e6a8f87e-37e0-400e-be49-80343804c8de
Tahal,energia_total,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,0afe7d93-5a73-40ca-b84b-53e21529543d
Tahal,temperatura_mitjana,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,913dc30a-5feb-4bb7-af1a-29a12f6b9cea
Tahal,Vr_BT,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,52b7d65b-c87e-4063-adc4-c9a79fd5520d
Tahal,Vs_BT,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,d5a103e1-0760-417c-9b83-9298b6376fff
Tahal,Vt_BT,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,1a82a821-cde4-461b-af97-31dc18cdc253
Tahal,Ir_BT,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,113815ce-4a89-43ac-a1eb-bd305c805ee5
Tahal,Is_BT,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,b7962687-34b8-4eef-814a-06c58264978a
Tahal,It_BT,inverter121,80a3051f-690a-4e9b-b7f1-50bb9d16e7b1,8a39d7be-0215-4444-975f-22fa7a0e5b4f
Tahal,intensitat,string1_inverter121,a46948e0-54ea-4a15-bc04-24ef20c3074a,54069eaa-7011-41f3-b157-4d65e4c57f6b
Tahal,intensitat,string2_inverter121,dd63cadb-a1b2-4b83-aa2e-a44d4e24abe8,b4b022dc-951c-4f57-8bf7-6b528a229dc6
Tahal,intensitat,string3_inverter121,250a4c83-355a-41c0-8b3d-69065c2595b0,dc82b3c2-4a04-4dc7-91ef-10880822728d
Tahal,intensitat,string4_inverter121,125de637-c2a4-480f-a254-01d677593205,9561654d-5a84-4640-b87c-caa49491c6b0
Tahal,intensitat,string5_inverter121,8dfb29d0-df42-4de5-afd6-48581aad8584,2538ff00-0450-4c75-b3bf-233800915b28
Tahal,intensitat,string6_inverter121,d142bb15-62e4-4d33-b3d1-ab88a9dad5d4,a4a92f40-fbd6-4551-adca-f1eea090cd71
Tahal,intensitat,string7_inverter121,52bfe96b-0ae6-4114-a8da-4ca87f1b442e,2d9de071-f412-4e4f-af9d-4ed5ad1b8657
Tahal,intensitat,string8_inverter121,c2a00d63-0e20-4431-aaab-455c7db93cd0,d1f754a8-d330-4117-b00c-26b716529f3d
Tahal,voltatge,string1_inverter121,a46948e0-54ea-4a15-bc04-24ef20c3074a,8c579e40-95e9-4a2b-ba3e-e8bb2255a82d
Tahal,voltatge,string2_inverter121,dd63cadb-a1b2-4b83-aa2e-a44d4e24abe8,4f0fdf99-caa3-4319-90a7-f69fc7d523e7
Tahal,voltatge,string3_inverter121,250a4c83-355a-41c0-8b3d-69065c2595b0,bdd9e285-5ff4-47a1-b749-d88bfff8fa5b
Tahal,voltatge,string4_inverter121,125de637-c2a4-480f-a254-01d677593205,058ab57c-119f-4a52-83b0-aab6542c8a53
Tahal,voltatge,string5_inverter121,8dfb29d0-df42-4de5-afd6-48581aad8584,36060b02-e98f-446b-86b8-3d16bf4d41fc
Tahal,voltatge,string6_inverter121,d142bb15-62e4-4d33-b3d1-ab88a9dad5d4,435b9382-1181-4cc9-a0b9-a2146bd806b5
Tahal,voltatge,string7_inverter121,52bfe96b-0ae6-4114-a8da-4ca87f1b442e,dfa517f3-c4ab-48fc-94e8-4ffda7c90099
Tahal,voltatge,string8_inverter121,c2a00d63-0e20-4431-aaab-455c7db93cd0,f074d074-8d7b-4e0a-b11e-3f293848c359
Tahal,potencia_activa,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,309e2b80-d91e-4e2f-a7ec-ce61d50b07d7
Tahal,frecuencia,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,224cccb3-0d02-44eb-bc4d-399e28d8a560
Tahal,energia,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,2e09fcfe-222f-47d6-abf1-3e91d305f151
Tahal,energia_total,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,3ee4be70-8169-4791-9095-f37545f14d34
Tahal,temperatura_mitjana,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,cac46afe-d031-46be-b076-0a076d2466dc
Tahal,Vr_BT,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,e1df31c8-0e56-4e98-92c1-ab2058827b0c
Tahal,Vs_BT,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,6a1082e8-a764-4e2b-a5b9-a629752a2470
Tahal,Vt_BT,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,eb103767-4e07-42b5-8554-ec0b9e56d366
Tahal,Ir_BT,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,dfec9162-0a96-48ef-ac97-59338616c5a2
Tahal,Is_BT,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,b3ee916e-ee3a-4dad-b118-0ecd28a2ad2b
Tahal,It_BT,inverter122,f5d989e1-2188-4b27-8e60-b7d3d0bb04bb,6cb7c293-3d0e-41b6-9ca3-6dd05214ff2d
Tahal,intensitat,string1_inverter122,2ada8c0e-f0c3-4f67-9967-d785d3cbc96c,68afbc79-ea07-4f75-8091-79cc57d61523
Tahal,intensitat,string2_inverter122,4160f40f-9594-4fdb-bec5-876eb1f7bd7d,522f798c-1c26-401f-836d-4d21d1a57e67
Tahal,intensitat,string3_inverter122,407da8ef-4d37-46dd-b01e-8a1cb4d6e473,ba1659f8-6aa8-4925-aab6-8cf54a30dfbe
Tahal,intensitat,string4_inverter122,aebdb1da-f64d-41fd-8ad9-bf8496b72a5e,264db0ba-3d88-4421-8a44-288ec3c908b6
Tahal,intensitat,string5_inverter122,20708ea4-7af2-4002-8160-3e4c71d781a3,fb9bece8-4e29-4a40-8c2a-b7eca1f9e3ea
Tahal,intensitat,string6_inverter122,98a9bf83-0496-4152-929b-2c1f5cdaafb4,a86bafca-9c01-49a7-bb96-f909140945fb
Tahal,intensitat,string7_inverter122,d6929352-9bfb-419d-b17a-2aaa70b40c96,3871949c-68dc-4c7b-8b6a-ce79674524f6
Tahal,intensitat,string8_inverter122,5113bac4-bc01-409b-a2f2-b588d761966b,e8d81aa0-2631-4b02-80ea-9ce8864d3271
Tahal,voltatge,string1_inverter122,2ada8c0e-f0c3-4f67-9967-d785d3cbc96c,b24fe46b-2fd7-4368-82d5-20c11982b89b
Tahal,voltatge,string2_inverter122,4160f40f-9594-4fdb-bec5-876eb1f7bd7d,ca99b61f-2a19-4654-a53e-e4cbe0c24c57
Tahal,voltatge,string3_inverter122,407da8ef-4d37-46dd-b01e-8a1cb4d6e473,e5e372b6-9fe6-4f82-86b3-7c3082eee152
Tahal,voltatge,string4_inverter122,aebdb1da-f64d-41fd-8ad9-bf8496b72a5e,3433f64b-3d40-4a32-84b7-3debcbd319b6
